"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","103.467989740819","109.242487398872","119.591023072433","142.873733517542","141.533367526726","154.397521935935","138.931603904898","155.984421835484","131.96752973334","148.143133411173","151.525734191649","153.500660667575","162.737325699476","185.981972648818","211.185635882203","251.142025956413","245.336809376716","217.484308162938","248.190275254458","269.081567285312","271.269025512465","289.808318833167","321.678813378342","328.135940186228","412.044261532966","523.65388102645","608.765920739809","671.437580109007","707.264978440242","748.039792150358","817.936395310234","901.674168297189","994.179880529694","1117.38686757979","1291.52559018933","1484.27732581108","1768.80627321185","2259.03741116791","2837.61964582163","3206.48004168102","3693.33606172008","4373.43063986292","5070.90082483585","5625.02437362968","6204.66943450673","6525.79660423922","6662.5560475404","7356.45066182581","8177.55697543795","8393.68072537849","",
"Cote d'Ivoire","CIV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","960.508918831817","1034.86559648093","1096.41422539361","847.632394957724","728.837418679768","604.094731818021","595.408430163855","568.924374562987","751.269468204568","783.028082009543","769.098244082347","673.124632307399","709.079302096967","680.81147684321","710.969926423047","676.313058161633","508.09738939552","661.313671564731","721.260557350619","687.686945981527","734.293165719639","695.390900621522","553.890911454584","556.862623814484","598.03387655322","706.083811893318","776.701828486158","830.769161055823","827.261409753924","937.983290703533","1078.42581804275","1092.77395822491","1092.40152764258","1060.91823605573","1110.42507621357","1263.23018271234","1441.35128988995","1858.68843445837","1871.26619847522","1942.95592370713","2121.08847788205","2115.36891032062","",
"Cameroon","CMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.313476889797","179.880137713466","196.818648970888","243.793823519545","295.735338644536","321.912522408885","294.885590247014","455.156097788144","577.568716855743","550.235851663963","682.873232330337","685.7207155886","663.024525313311","674.846094727719","673.002157048444","935.568719226304","999.689007745452","1006.32521449202","814.601021257633","750.526049248326","832.121059295767","741.189690406415","1010.10699290501","663.816960275562","579.421418606381","608.287786036482","608.907294023365","604.782811016037","617.522403125852","518.591825858973","524.623003463459","576.71051329071","727.255518260258","851.760297287941","828.271905073638","869.394856763791","971.829520196107","1091.52354096035","1094.57458065226","1043.8082735727","1124.78128101539","1078.82488971346","1183.51264076565","1273.47186735849","1115.86626807662","1155.38672705764","1194.96989049823","1278.04279866501","1262.06196028159","",
"Congo, Dem. Rep.","COD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.534033627346","99.7208701025182","106.501126413511","111.330714354594","110.892485193222","79.6706917972877","339.820303419891","124.254904171028","146.420680930463","148.953247225905","167.325851413117","187.153715496082","220.565705939404","246.961276525857","266.623594153102","250.256358414812","277.623412607023","310.348409046852","340.965891112209","366.132334066494","373.167113274634","395.991598071711","402.750664426965","393.691232674969","461.536356575269","506.955979681762","",
"Congo, Rep.","COG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","180.718854382135","204.419092369906","246.371243251222","297.551939385419","261.862542229806","360.164512829466","331.995960999093","335.680351457076","345.930679441254","404.021978066645","601.14626266166","804.535766621227","877.752676314834","705.228671351369","621.846426680501","602.980984272193","611.794162987665","664.657436167141","496.417179195841","403.804038456316","395.01754132943","522.749222342857","560.497183636554","230.865229251055","268.78171924517","131.093504985869","97.6027533292379","193.63344695139","264.846397247713","177.675062823717","105.766659198644","181.477619767772","233.785125075879","343.934057621849","264.993304316337","424.001863192785","420.79551068179","777.660529444579","942.460202519567","1107.39043487459","1251.57246261095","1138.42618885537","1756.44370729268","2237.78298621011","2397.70049349364","1719.31815587634","1392.99633866799","1298.05151683111","984.467291173714","658.038487654372","",
"Colombia","COL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","276.512949255058","294.75284267834","321.025213509233","377.91797090525","436.164637583203","451.86894867807","524.171173281137","666.95855462465","789.452005729622","919.41710267282","1078.3254642954","1143.853214096","1189.83860319776","1131.64223421085","1080.23934168678","950.854595062564","941.995747373378","932.368534043097","1010.22811690208","961.342604476756","1142.97439659207","1189.7819239938","1409.62319959574","1600.02541843663","1958.63103424386","2158.25862321034","2181.43450351135","2355.49426346373","2150.6388276686","1788.23947088795","2008.13940092848","1983.74397338352","1942.02732550466","1819.33875301161","2203.83148246938","2729.36433367388","2974.87050462151","3784.96813250665","4306.1889312388","4209.64157993235","5034.04873016648","5644.12051830699","6272.77668180669","6468.77152093244","6508.65639751262","5177.34702849973","4967.75072208802","5308.52944394218","5501.39005285462","5246.15742406164","",
"Comoros","COM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","624.005595996547","558.743010746405","506.893074226611","512.386568964396","482.292407476007","493.83049471995","681.352514307796","805.153713740818","823.082611446719","775.323967282356","940.839180991824","904.116941123789","953.095403109592","911.969246912609","621.670572870018","744.226020315179","718.563623923627","643.024391529177","634.484374081922","643.695405968241","580.007347154094","613.001749125943","670.430395081982","837.559023980866","951.01105843567","962.349525993573","1004.45141291274","1108.00734882857","1239.55497211888","1200.23549692767","1170.84808241285","1283.3627778606","1235.91925891167","1327.36205062757","1333.63454457193","1093.64802245909","1124.05372736079","1172.3063660678","1268.409847923","1228.46520754149","",
"Cabo Verde","CPV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","434.589900254506","429.680050977037","405.059602409816","381.9015532617","363.917184446551","372.950306408233","519.898518840136","646.008545010332","717.648386136488","718.999290157842","802.291719874411","812.015429684882","877.188658810708","1175.5798572594","938.785647931492","1093.51732823995","1091.0925708471","1044.01655279827","1080.4322891472","1199.2008340957","1056.62868465352","1095.5236115962","1167.01725392843","1517.53716499017","1698.42703109551","1729.91071219734","1922.91498417172","2651.34411176697","3063.91642212923","2913.03222336779","2730.02852130819","3048.30025179789","2811.0760300748","2974.99751185784","2903.90390384486","2497.36727551967","2575.6089996818","2698.99493296014","3005.01528253531","2997.5147732021","",
"Costa Rica","CRI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","504.519051944344","556.87744156905","677.210460825592","724.410836399423","818.612381410672","982.953383874861","1229.69054800541","1360.78960885352","1501.65870000124","1742.68349118131","852.204556572307","781.39763515628","998.336730444795","1168.3057015038","1237.04043427779","1378.77880075727","1368.38506798485","1344.33678420471","1486.79106107985","1634.32135311795","2043.7416834525","2374.67587970768","2594.46534658602","2800.60745103091","2995.40272439865","2966.21883615761","3129.63895873639","3294.09994849632","3301.05503852901","3370.5493146607","3523.72411099571","3591.99597958932","3686.45403887823","3927.5339124256","4187.07220220226","4719.97098223643","5544.84109049792","6327.04657602114","6123.41287452901","7382.53951103686","8252.76107718223","9012.20724112103","9485.75632757188","9480.47007486459","10146.1713292564","10465.0669086801","10494.502871113","10712.7775585369","10791.9853849616","",
"Caribbean small states","CSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1883.80437970364","2122.29773144322","2612.90505185575","2543.42128950187","2312.57544284231","2205.83446656437","1993.37595982485","2060.20699691841","2241.57776804641","2238.19674437267","2341.67259260331","2326.57075246599","2300.08942151131","2539.01004804528","2608.57728208513","2998.81281458097","3284.53806665613","3751.96094982091","4037.64311173978","4191.3872552058","4351.83430551267","4486.89580066407","4673.2310942849","4867.36174898584","5387.93761620941","5866.04886237691","6561.13295606001","7345.10148458774","8377.97326696905","6924.24120880473","7417.83922877459","7553.20399487337","7872.52365694155","8208.21223957065","8506.46114310741","8607.129004351","7951.66772922534","8211.51452751916","8366.48247491338","8939.94308322087","",
"Cuba","CUB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","600.340370752736","715.907155526194","827.314345475776","998.564870193216","1122.14668994053","1259.35441978554","1316.84378024493","1342.65204828317","1673.17574158479","1821.25405818559","1829.38709913287","1835.61631857209","1899.9739797393","2002.92324118749","2155.75289952186","2017.95238397278","2123.5009334848","2189.31100762762","2361.20370200709","2304.40684350495","2421.74119506148","2060.05398181446","1876.30973071193","1897.79026483711","2381.99478893622","2486.8690077628","2027.86801750922","2048.34757861887","2078.00386212645","2270.35187667231","2421.01375412861","2519.45210773997","2669.14804549774","2850.37161725969","3011.13238542191","3372.22573606773","4167.78798904022","4513.49689908204","4744.51268391984","4854.72845520682","4997.40038482954","5372.45730591008","5704.80041414588","6033.62501688851","6302.47599631041","6844.66966288126","7153.91286332809","","","","",
"Curacao","CUW","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","1020.52390321313","1327.07621036419","1728.78107735679","2280.96362627685","3752.53901113688","3535.82709159301","3609.44191885314","3535.4185159553","3683.87336234054","3872.01233016604","4800.85241802909","5701.69848387916","6516.38656056613","6875.10766720102","8252.58723948303","8303.62610770622","9676.52497404598","9012.62595080548","9935.97711490575","12442.990513647","12308.7258582039","11471.8393481959","13506.7025640491","12437.6464992522","11346.1792315362","11973.7737420644","13316.001019575","17024.7578815711","19634.8390575119","20746.9149595667","22174.8980991125","25730.0005762013","30772.971010598","28209.8685158768","26820.1506953539","29296.9840227407","25074.3467205584","23637.9195065753","22663.5913461","20144.0793468677","20580.50641282","22506.6255933586","24739.3717546147","24307.1084019286","",
